Ensembl,Mouse_Uniprot,Human_Ortholog,Human_Uniprot,SILAC_adrenal_gland,SILAC_brain_cortex,SILAC_brown_adipose_tissue,SILAC_cerebellum,SILAC_duodenum,SILAC_embryonic_tissue,SILAC_eye,SILAC_heart,SILAC_kidney,SILAC_large_intestine,SILAC_liver,SILAC_lung,SILAC_ovary,SILAC_pancreas,SILAC_skeletal_muscle,SILAC_spleen,SILAC_stomach,SILAC_subcutaneous_adipose_tissue,SILAC_thymus,SILAC_uterus,TPM_adrenal_gland,TPM_brain_cortex,TPM_brown_adipose_tissue,TPM_cerebellum,TPM_duodenum,TPM_embryonic_tissue,TPM_eye,TPM_heart,TPM_kidney,TPM_large_intestine,TPM_liver,TPM_lung,TPM_ovary,TPM_pancreas,TPM_skeletal_muscle,TPM_spleen,TPM_stomach,TPM_subcutaneous_adipose_tissue,TPM_thymus,TPM_uterus
ENSMUSG00000025200,Q8CI33,ENSG00000095485,Q69YN2,0.622087982,NA,NA,NA,NA,1.403344442,NA,NA,NA,0.243778155,1.243771436,0.428594708,0.693454757,NA,NA,1.370362155,NA,-0.293182663,1.150955261,-0.28775723,-0.012311372,0.293492992,0.237579792,0.857812592,-1.338060058,1.237668484,-2.788546213,-0.397548124,-0.115972948,-0.185254437,1.716762846,-0.495186171,-0.958313848,-2.67188882,-0.284713208,0.109234087,-1.595245533,-0.118181018,0.28094591,NA
ENSMUSG00000041891,Q9D0F3,ENSG00000074695,P49257,-0.34226671,-2.887523072,-0.576410475,-2.536603737,1.473778744,-1.271039824,-0.463893349,-0.461031192,-1.26044596,-0.074377339,1.244093957,-1.293186325,0.095992885,2.476451975,NA,-1.291992495,NA,-0.728986772,-1.214699894,-1.15074772,1.111759863,-0.558305594,0.680805725,-1.066876077,0.41634577,0.915753919,0.910239933,0.240089438,0.285758665,0.238982743,2.384154701,-0.218986632,-0.003406671,2.184544147,1.552237131,-0.810858345,-0.088127217,-0.182153684,-1.08320304,NA
ENSMUSG00000022663,Q9CPX6,ENSG00000144848,Q9NT62,-0.086321003,0.182555834,0.275926582,0.703037348,0.428940139,-0.150426157,0.515413382,NA,-0.363125421,-0.198372187,1.247292691,0.726684227,0.475390902,0.396863027,-1.882021842,0.94217704,-0.557983473,0.972727996,0.610920701,-0.673285023,1.363271457,0.438706254,1.263539146,0.260454813,1.364101329,-0.254731135,0.348762856,-1.279089992,-0.575545563,-0.719027784,0.734115167,-0.151907395,-0.137509196,-0.53882215,0.491501544,0.0980001,0.82329647,-0.686385329,-0.062000896,NA
ENSMUSG00000021583,Q9EQH2,ENSG00000164307,Q9NZ08,0.014950255,-2.878038094,-0.04468593,-2.785887807,-0.287789307,-2.879783915,-1.149859848,-1.103472997,-1.086101417,0.748711303,1.256181538,0.129306488,0.05213164,-2.209026541,-0.590852643,0.565660639,-1.345848131,0.705829453,0.612674816,-0.249537141,-1.628386875,-1.070540826,0.978871045,-1.781483027,-0.886318683,-1.149962867,-2.20309377,0.238059465,-0.12743525,1.227459524,1.608953537,0.272519368,-0.724702345,-1.036829801,1.102561986,0.10788401,-2.676384522,0.34376954,0.444617166,NA
ENSMUSG00000006378,O88986,ENSG00000100116,O75600,-1.206399032,-3.641872767,-1.450074264,-2.160392813,1.203107706,-2.336652407,-1.639079661,-1.091386657,0.319247942,-2.524186439,1.25767932,-2.853746886,-2.26356022,3.758473532,-1.354629263,-4.295517821,-2.384960647,-2.00362193,-2.761074111,-2.674546047,1.373198716,-1.693439524,-0.381136082,-1.160269911,2.858502666,-0.832208334,1.077508163,-0.076268488,2.697692751,1.566056354,4.315212561,-0.216879032,-0.026819541,0.435680581,-0.52385891,0.129129851,1.514297428,0.036868557,-0.446988806,NA
ENSMUSG00000032359,P49935,ENSG00000103811,P09668,0.333911713,-2.900742422,-2.399438353,-4.088233949,0.178977951,-4.013869271,-1.361539963,-1.293485437,1.856940693,-0.858486187,1.266239764,1.235621098,0.490599274,NA,NA,-0.748484422,-0.972304099,0.101744718,NA,NA,0.526993786,-2.083570327,-0.885157851,-2.262322402,0.071520758,-3.182983844,1.122962351,-0.076268488,2.02305655,0.505316741,2.839467179,1.731950373,0.135592081,1.053007575,-1.331043198,2.012766702,-0.149975729,0.793544989,-0.117589927,NA
ENSMUSG00000061232,P01901,NA,NA,0.141621656,-2.51551117,-0.248173744,-3.376871624,-1.107022824,-4.477193936,-1.921484322,NA,-1.190277854,-0.64003892,1.268896674,1.490602045,-0.472554183,-1.56330205,-1.640595905,2.027245758,-1.54010864,0.960946933,1.460600337,0.76127676,1.410821521,-5.406736578,-0.965150119,-4.469462991,3.073516135,-5.840429305,2.649555163,-0.080511519,-0.343749161,1.960311162,2.899832599,1.155063305,0,5.886152593,-3.434975699,2.733271802,1.199296166,1.230632863,1.394046252,NA
ENSMUSG00000032387,Q8VC52,ENSG00000166831,Q6ZRY4,0.855879821,1.639817464,0.202968663,NA,0.173968885,NA,NA,NA,1.790468037,-0.538211745,1.27541128,0.34536515,1.016073557,NA,NA,NA,1.768948425,1.196632146,NA,3.5308896,2.204166971,-3.272587893,1.181765862,-2.815719574,0.523786069,-0.755390831,-0.941889682,1.956997748,2.64756733,-0.215096112,2.368616532,-1.079487999,1.118038347,-3.974461681,-3.761360347,-0.545670914,1.850237988,0.773117932,-1.993891715,NA
ENSMUSG00000000275,Q61510,ENSG00000121060,Q14258,0.026013153,-1.261777765,-0.491993626,-2.607281319,0.966516865,-1.142942747,0.128502945,NA,0.144635664,0.928488364,1.280300489,-0.198881254,-0.137215648,0.921270064,NA,-0.15884946,-0.445001276,-0.665767668,-1.082913932,-0.210686264,2.048693958,-3.441277294,-1.96547512,-4.039066326,1.018023087,-2.453367646,-1.202283966,-0.753882824,0.025248459,0.476186562,0.968312539,0.138212268,0,0.354237098,-2.034162773,0.9188627,0.700633746,-0.445233606,0.640737145,NA
ENSMUSG00000016534,P17047,ENSG00000005893,P13473,0.528930268,-2.291255882,-0.086475694,-1.728925261,-0.063434252,-1.051114407,-0.218043407,-0.499191621,0.722118009,-0.694944357,1.282519731,0.314983404,0.33726709,1.855311296,-0.263591068,0.032269996,-0.031497473,0.173417668,1.277720127,1.281515079,-1.114139314,0.40818634,1.284042256,-0.5564118,-1.606389231,0.444272267,1.441215562,0.65605821,2.13688507,-0.215096112,2.597798454,0.451851863,-0.870646852,1.251603803,1.391138613,-2.010052236,-1.570453181,0.75063057,-0.4899147,NA
ENSMUSG00000015337,O08600,ENSG00000167136,Q14249,-0.213196553,NA,1.216440484,NA,NA,NA,-0.042094519,2.962395551,0.394407434,0.524735532,1.284708602,NA,NA,-0.744287974,NA,NA,NA,NA,-1.704418589,NA,2.269371268,-3.813587637,-0.418294831,-0.93466747,2.950614578,-4.405419984,0.650654089,1.652223327,0.778420065,-0.215096112,2.397740738,0.854551531,1.850324564,-0.208555423,1.194906501,-0.073300123,2.126388614,-0.345013969,-0.507419916,NA
ENSMUSG00000027255,Q99K28,ENSG00000149182,Q8N6H7,0.37089264,1.123335578,0.336215975,-0.128135146,0.446805878,0.197315507,-0.107011991,1.123668779,0.205101598,0.068686369,1.307490972,-0.103897629,-0.465959611,2.146252076,NA,-0.293308059,0.424042879,-1.326076489,-0.253734651,1.119062369,-0.468421084,-2.089883392,0.510206889,0.286972167,-0.813830047,-0.612338473,1.454689561,0.252413632,-0.345630304,-0.167781296,1.38484511,0,-0.434822733,1.086714178,2.075185742,0.369007617,-0.555056641,0.091394051,0.969447151,NA
ENSMUSG00000029575,Q9D273,ENSG00000139428,Q96EY8,0.800011022,1.553070763,2.688817048,-0.241197185,-0.529125084,NA,0.045224288,2.227573565,0.905065444,-0.483970714,1.314894902,-0.28548389,NA,NA,NA,NA,NA,NA,-1.180017599,NA,0.943185912,-0.736244674,1.007430893,-0.829967822,-0.328354364,0.327504555,-0.652697433,0.965422323,-0.02569087,-0.784570644,1.3737973,-0.337260666,0,-1.134257094,1.231235899,-0.484777019,-0.061021027,0.409251146,-0.660647334,NA
ENSMUSG00000025937,Q99KR3,ENSG00000147592,Q53H82,-0.7594813,-2.203934591,0.160709016,-2.555918894,-1.587787164,-4.740369886,-1.628592421,-0.318548386,2.536525474,-1.853591015,1.316488796,-1.233801292,-2.645508175,-0.480415244,0.445278624,-2.623104411,-1.474984622,-0.540269182,-2.137447662,-1.96116113,0.61469678,-1.120234525,3.128612095,-0.927522132,-0.048113443,-0.827760401,-0.629465395,0.401410802,4.06729818,-0.215096112,4.230676292,0.414117207,-0.43674864,0.32046912,0.635121643,-0.490154137,-0.187907675,0.680431438,-0.530255673,NA
ENSMUSG00000071528,Q78IK2,ENSG00000173915,Q96IX5,-0.231409553,-1.505206866,1.010157726,-0.132502846,-0.196300355,-0.24930996,0.392485876,2.675363951,1.205107149,0.401970987,1.326089083,-2.339104639,-0.650427444,-0.242276208,-3.876618724,-1.80004227,-0.113695496,0.424773153,-1.836135167,-1.689302681,-1.788447796,2.209621146,7.889138731,3.343920685,-0.178114174,-0.325022907,2.600690654,3.780234445,2.518427257,1.958919452,2.240222646,-0.825395496,-2.010362032,6.686159823,4.185055968,-1.562805816,-1.140710509,0.795220006,0,NA
ENSMUSG00000019977,Q69ZS7,ENSG00000112339,Q9Y450,0.070360073,-1.018370987,0.485033877,-0.097567412,0.260032811,0.660307963,0.204982698,0.098988787,-0.208402851,-0.020505259,1.326602053,0.263974929,NA,2.304835548,-0.117574308,-1.143614375,-0.323743008,-0.062761291,0.205253238,-0.271571022,-2.020972677,1.088144887,1.266316094,0.5759381,-0.83640296,1.528866964,-0.339274669,0.210243901,-0.12743525,0.468630081,0.598434451,-0.756431173,-1.646355023,0.223481759,3.175823225,-0.459727665,-1.255294132,-0.390137674,0.468164426,NA
ENSMUSG00000040466,E9PZC4,ENSG00000090013,P30043,-0.102375366,0.446497855,0.755327758,-0.992055841,-0.333239307,-1.476977857,-0.970431312,3.440155712,-0.512011262,-0.567790484,1.341922629,1.408892042,-0.230486719,-0.348394373,-0.763732146,2.034309281,0.819645552,0.964267914,-0.0005467,0.764469538,0.506666309,-3.727223612,0.375293619,-2.467785358,1.219617175,-2.369055967,0.131604727,-0.340947404,-0.826420911,-0.069856736,2.729921731,0,0.63282497,0.352933216,-2.127865156,2.682521356,1.675045315,0.470420178,-0.972051647,NA
ENSMUSG00000023224,P97290,ENSG00000149131,P05155,1.031127758,-1.666637898,1.118561031,-1.352579625,0.633885759,NA,1.416854207,2.906318011,0.539295721,-0.965472853,1.342026288,2.582803968,2.166724987,0.130554942,NA,0.932694624,1.184087638,2.913383255,0.806296192,3.827777317,-0.191033683,-4.005157528,-0.706175465,-4.01374217,-0.174041404,-2.993415334,1.911286805,0.886462675,0.304232777,-0.118867584,3.510529553,1.952810597,0.512309309,1.775360129,-0.589105855,0.432522082,0.885756702,1.593730449,-1.615346271,NA
ENSMUSG00000049502,Q3UIR3,ENSG00000163840,Q8TDB6,-0.54712253,-3.201800446,-0.425657031,-3.348052664,-0.578426441,-3.056392733,-1.249371817,-1.56782115,-2.197642268,0.521928278,1.354339815,0.009090546,0.027484016,-2.120322363,NA,0.396675889,NA,0.581242776,0.960398326,-0.666589374,-1.266129832,-1.726392264,-0.044855012,-2.319735391,0.582720547,-1.431587624,-2.618599276,0.269787962,-0.533278002,2.075709672,1.800887063,0,-0.737440176,-1.264780804,0.6938274,1.037967617,-0.795678278,0.885461055,1.321539851,NA
ENSMUSG00000017221,P14685,ENSG00000108344,O43242,0.025292131,-1.965913186,0.463084173,-0.078807393,0.728576414,0.679945912,0.426936078,-0.630065224,-0.159169472,0.101305368,1.359818822,-0.020028872,0.432765889,0.1784206,0.286861241,-0.643620208,-1.167123046,0.747046487,0.015387326,-0.052133424,0.190413963,-1.784917198,-1.223503997,-0.801372807,0.545936769,-0.806941703,0.880722358,-0.076268488,0.560244344,0.092221055,0.572110886,-0.442483118,0.081613052,1.179571958,-0.013317639,-0.326630754,0.178335151,-0.258342363,0.284408066,NA
ENSMUSG00000054733,Q9D6Y7,ENSG00000175806,Q9UJ68,-0.842082898,-0.44951743,0.617030929,-1.947350179,-1.190137686,-2.544029022,-1.225504516,0.946856704,1.976983461,-0.829961691,1.360238417,-1.597005706,-2.088322514,0.081181115,-0.215103714,-1.663455382,0.35946729,0.840712383,0.237708857,-0.038253074,-0.753537779,-0.96377987,1.176056376,-0.039891671,1.458437383,-2.168495553,-0.673005037,0.836528556,3.118804073,0.811371182,2.996021816,-0.898473434,-1.194693028,-0.90421216,-0.122271783,-1.122513329,0.472117907,-0.014768053,-1.199116848,NA
ENSMUSG00000038717,Q9CPQ8,NA,NA,-0.721499904,-0.166265317,0.141695302,-0.011428268,-0.302507446,-2.600413158,0.728197584,3.963664572,1.7289763,0.216154605,1.36367034,-1.550682089,-0.684259327,1.230231937,1.88865937,-1.978244818,1.300696118,-0.432012332,-2.698957075,-1.506251926,0.605466645,-7.234629593,2.58979701,-0.039891671,1.386300849,-9.102096382,-5.807268266,2.454496749,1.619694721,1.164036372,1.392803365,-0.74617195,-1.779676929,4.400429578,-3.975894075,-0.786867193,1.226555607,0.584982066,-0.382775688,NA
ENSMUSG00000062729,P51175,ENSG00000143224,P50336,0.559187732,NA,1.76277585,-0.053759512,0.019420724,0.991755102,-0.201727147,NA,1.044010179,0.211510411,1.373732291,0.150676956,NA,0.628615569,NA,NA,NA,0.505798683,0.781466198,NA,0.172851067,-1.764396558,-1.705767628,-0.275952947,0.068547344,0.495222858,-0.910802999,-0.200131113,0.111177437,-0.420473606,0.036822054,0,0.17145512,-0.071924634,-2.131246764,1.213982553,-0.152201778,0.389006531,0.273257998,NA
ENSMUSG00000046330,P61514,ENSG00000197756,P61513,0.032068635,0.062374823,0.048103542,NA,NA,0.616299567,-1.278218589,-0.731505569,NA,0.100647533,1.375321413,NA,NA,4.408180878,NA,-2.315078072,NA,-0.571592552,-1.983852645,NA,-1.555085932,-3.88421809,1.000255651,-0.846538347,-0.174041404,-3.801437914,1.621897529,0.367281859,0.898648074,1.605087487,-0.331528222,0.356325108,0.884279355,6.001797415,-4.093088123,1.633603262,-0.565845012,0.965559935,0.921644013,NA
ENSMUSG00000027195,O70503,ENSG00000149084,Q53GQ0,1.17841702,-1.667923025,3.220376631,-0.016433816,1.01137288,-0.091392326,-0.056835366,-1.935414694,-1.460621257,-0.306242588,1.396290723,-1.288354597,0.190507469,-0.783630593,-1.52105634,-0.744380662,-1.744605546,2.72218443,-0.364557961,-0.123082517,1.254564249,0.595027174,3.095170218,0.141884406,0.108688684,0.489586901,1.597459784,-1.345395053,-0.624274539,0.120450922,1.305547673,-0.799244429,-1.432594552,0.957117494,-0.868964127,-1.483082527,-0.088127217,0.52793628,-1.586111823,NA
ENSMUSG00000038774,E9PZJ8,ENSG00000112249,Q8N3C0,0.344843715,-2.706072633,-0.969210961,-0.187633612,0.971310035,0.596073978,NA,-1.591198358,-0.281781612,0.750987357,1.396972527,0.088918528,NA,0.933228022,NA,0.147094353,0.150710716,-0.036913082,0.054873566,NA,-1.343325615,0.95687112,-0.042061689,-0.039891671,-1.465620514,1.385344004,-2.695502951,-0.647505212,-0.465782012,0.29325359,0.335174499,-0.203206389,-0.648321071,NA,1.340100281,0.046393745,-1.36670246,0.085927047,0.495445459,-1.290138398
ENSMUSG00000028410,P63037,ENSG00000086061,P31689,0.932101772,1.346665614,0.540783701,0.504480974,0.268149444,0.94299153,-0.324569801,-0.644251615,0.373873582,0.12955768,1.39826446,0.10700434,0.744498193,0.134077953,2.316703543,0.097743288,-0.305232001,0.742562523,1.029294422,0.427363942,-2.007064836,1.160655411,3.469681692,2.463539764,-2.290390028,0.403161464,0.17023961,-0.076268488,1.045077926,0.452179529,1.281930859,-0.207446084,-1.714000969,2.371386434,-1.699794337,-0.726508095,-2.466464945,0.315006825,0.267694041,NA
ENSMUSG00000035473,Q8K157,ENSG00000143891,Q96C23,-1.593342448,-2.313407855,-0.221881668,-3.211024578,-0.633878223,-2.945207008,-0.980317078,0.083512248,1.449811741,-0.163289249,1.398551915,-2.401587438,0.276615721,-1.571448092,-0.197342467,-2.770957002,-0.528585317,-0.445518961,-2.084558346,-0.956624676,-0.324581391,-1.876978532,3.03969281,-1.910371046,3.569927177,-0.254731135,0.257937922,1.77823387,3.797583755,2.953393531,4.397670869,-0.49966941,1.704016713,-1.661029032,-0.977645814,-0.967171656,1.734671597,1.968868525,-0.089340187,NA
ENSMUSG00000027792,Q03311,ENSG00000114200,P06276,0.075574756,NA,0.141194503,NA,0.006169745,NA,-0.21930562,-1.517942084,NA,-1.340203244,1.399701739,NA,-0.619197242,NA,NA,NA,NA,2.066943355,NA,NA,-1.626998602,0.783627421,4.227990965,-0.824910383,1.531720479,1.158664749,-4.048364839,1.260337631,-1.977580202,1.67012555,3.660596742,-1.137319244,-0.690164936,-3.810110622,1.461883845,-5.306217584,-0.088127217,2.925975959,-2.120137878,NA
ENSMUSG00000038014,Q6A0A9,ENSG00000048828,Q9NZB2,0.154617844,-1.728136072,0.56253487,-0.828007316,1.218275594,-0.405977099,-0.77309903,-1.429597869,-0.091804104,1.073126909,1.39991712,-0.592947569,0.361483888,-0.327965064,-0.594028344,-0.069400927,-0.500565668,0.395506005,-1.367897529,0.060739313,0.39918551,-1.099644955,-0.163088373,-1.042312144,0.32886633,-0.50743201,0.732280596,-0.263691351,-0.25257989,0.441740692,-0.000878595,-0.318593615,0.354825911,0.987435775,0.413574187,0,0.280597662,-0.041114745,0.503303875,NA
ENSMUSG00000024981,Q3UC67,ENSG00000197142,Q9ULC5,-2.221056243,-3.108612631,1.448184161,-3.660100986,-1.50242813,-5.009340466,-2.783444026,-1.898894794,-3.282508676,-2.630065697,1.399989486,-1.642308414,-3.341993496,-3.461044836,-1.223521247,-3.094811238,-2.520584054,-2.457029318,-2.904200928,-3.089518958,-0.674875481,0.700989023,3.643210145,-1.383178461,2.225423677,-0.040557071,0.344824678,-1.268851998,-0.032425086,3.033553875,3.050948437,0.884003085,-1.340211436,0.725394492,-1.2633028,0.009862789,-0.088127217,-0.28077628,-0.097072675,NA
ENSMUSG00000019802,Q8VHE0,ENSG00000025796,Q9UGP8,0.175102807,NA,-0.250487843,-1.407059093,1.386526183,-0.154849219,-0.588461264,NA,-0.058156799,-0.629614464,1.4046347,NA,NA,1.291546306,NA,-0.045896039,NA,0.383350553,-0.158262174,NA,-0.967341592,1.939327928,1.446793464,0.938022478,-1.315690778,2.371731445,-0.492849977,-0.076268488,0.079854753,-0.248299527,1.311369946,0.442352732,-0.76762611,0.328447352,1.06410611,-0.490193805,-1.2935054,-0.03868429,0.032781518,NA
ENSMUSG00000026701,Q6GT24,NA,NA,0.199358335,1.084846268,-0.12683699,0.010969072,-0.873760052,-1.394515679,0.709135948,0.305340285,-0.353706615,1.121307511,1.40513953,2.486425294,-1.214129111,0.232374338,-0.188965286,-1.223824027,-0.531065443,0.301252337,-1.118281519,-1.187746795,0.619322605,-0.594365637,1.078716829,0.019012178,0.15425936,-1.113251742,1.340014524,0.702978757,-0.12743525,0.236991193,2.436974596,1.500892256,-1.478480033,1.251817259,-0.601223857,-1.442584237,-0.464463179,0.313172505,-1.342357784,NA
ENSMUSG00000015970,Q8BJ64,ENSG00000016391,Q8NE62,-1.931282968,-3.402501318,0.207869686,-3.703211024,-0.638631488,-4.602480395,-2.670090244,-1.650620825,1.26175984,0.276497984,1.413752633,-4.408269312,-0.451365835,-0.676878479,-0.703733754,-4.646921748,-1.717174049,-1.468193618,-0.9852341,-0.414919249,0,-2.326552529,1.496388303,-1.517703486,3.06465618,-5.019989918,-1.101912944,-2.051690751,3.676911582,2.875125333,3.789115952,-1.813181858,1.961761457,-1.105083249,-3.831266527,-1.354634367,1.676146997,1.613608893,2.217541109,NA
ENSMUSG00000040850,Q5SSW2,ENSG00000068878,Q14997,-0.209036066,NA,0.391970679,-1.07524649,0.411057485,1.356113481,0.308515301,-1.03722274,-0.160380671,0.768137831,1.417751234,-0.449316137,0.989768313,-0.048783307,-1.300680384,0.988015855,NA,0.22012623,0.283513475,-1.016652309,-1.587141467,0.895102425,1.560359404,0.145415275,-1.835284443,2.569836502,-0.048779362,1.922663162,0.228374071,-0.140053181,0.562244686,-0.749136509,-1.15754752,0.254081513,4.790978764,-1.004028301,-1.733809174,-0.019937984,-0.482927595,NA
ENSMUSG00000029145,D3Z780,ENSG00000115211,Q9UI10,-0.616671341,NA,0.369889206,-0.80442478,0.898475708,0.738019658,-0.736535823,NA,NA,-0.104800503,1.417860449,-0.925537169,-0.064654117,2.413854335,NA,-0.165264828,-0.438504656,-0.543074631,-1.047187036,-0.736456706,-0.218647573,-1.046018554,-0.685954695,0.082783899,0.172071138,-0.254731135,1.042868622,0.494903447,-0.070111386,0.138759357,0.694114788,-0.470888181,-0.100163213,-0.48955464,1.390302079,-0.050088749,0.259385927,-0.355424049,0.37539654,NA
ENSMUSG00000021290,P56379,ENSG00000156411,P56378,-0.716595172,-2.178330191,0.351909824,0.421828048,0.186354142,-2.275981451,0.903729954,3.695138427,1.328945118,0.457604945,1.421030932,-1.791705344,-0.836430148,0.64944613,1.75873358,-1.980361998,0.99036366,-0.608637431,-2.636617235,-1.485308506,-2.95335061,2.180158891,5.998219268,1.937410329,-1.357775778,2.43020415,4.331132719,2.391869174,1.348930425,1.314092146,0.560596829,-1.714920347,-2.246540789,4.800618019,5.177013426,-1.964382839,-1.732021014,-0.019937984,-0.792567585,NA
ENSMUSG00000035637,Q3T9Z2,ENSG00000137106,Q9UBQ7,1.069318512,-0.726198664,0.677840868,-0.792881842,-0.445396337,-0.388094009,-0.199366952,0.385363756,1.659906574,-1.306637332,1.421322442,-0.977823322,-0.427637528,1.577221501,0.456940336,-1.040992256,0.24026256,1.48560422,-0.06244793,0.309963596,2.730988882,-1.856821538,0.109732859,-0.761134245,0.995890853,-1.788418665,0.341707442,0.758112313,2.588373468,-0.788376002,3.490550987,-0.896356225,1.254474081,0.779264543,0.640791226,-0.098652443,1.38730437,-0.019937984,-0.875892342,NA
ENSMUSG00000016382,B1AX58,ENSG00000102024,P13797,0.279411289,-1.519395502,0.553968349,0.070683077,-1.050546065,-0.224029473,0.092514663,-0.44220894,1.046951775,-1.216319434,1.422710159,2.174887939,0.104673835,-1.097742585,0.532373458,-0.994106528,0.330650163,0.663591438,-0.719145279,0.034073965,-1.622483716,2.675102983,1.522971724,1.63353405,-4.345697271,1.766273956,2.069926675,0.330945605,-0.12743525,-1.836940831,0.801453301,1.163453847,-0.98915016,-1.410576725,0.269883678,-3.536258308,-1.5279912,0.702563914,-2.870841702,NA
ENSMUSG00000078920,Q61635,NA,NA,-1.24933589,-2.249308034,-1.766181622,-3.133047985,-1.859164594,-4.091138304,-1.420183757,-1.027881374,-1.724816131,-0.333740215,1.425964401,1.80236513,0.48016419,-1.788270439,-1.215247344,2.45216977,-1.805179126,0.004301654,2.44861464,-0.061691436,-2.409405201,-1.471130042,-0.007517277,-2.143776774,0.200341045,-3.132145953,-0.772419128,-0.076268488,0.611211404,3.017332593,2.359340817,1.380984695,-0.908087627,-0.319013611,-0.950308948,2.567045526,-2.514874148,1.213614287,2.994504814,NA
ENSMUSG00000029162,E9Q1Q9,ENSG00000138030,P50053,-2.627255956,-3.874919574,-4.623858902,-4.51500852,-3.805692771,-7.502515159,-3.304877397,-2.195103254,1.460838869,-4.106032893,1.426623236,-4.608548936,-3.017783379,-2.114143526,-0.351315756,-4.931006809,-4.70884571,-2.927995968,-5.10035526,-3.163908806,0.426274852,-2.092422196,-0.408411611,-0.994950024,5.157306468,-1.870621647,2.085997541,-0.09783055,5.203903844,3.228230827,5.502246273,-0.185011337,0.436650047,2.968216328,0.054242706,0.080968207,0.348346675,-0.349987189,-0.888079075,NA
